timestamp,street,latitude,longitude,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-01-01 02:00:00,Travesía del Martillo,43.5680891,-5.9240327,70,72,14,13,0.86,False
2025-01-01 02:00:00,Camin del Pintu,43.458737,-5.7560442,50,55,20,18,0.91,False
2025-01-01 02:00:00,Bloques Sindicales,43.3990257,-5.8056959,97,105,10,9,0.84,False
2025-01-01 02:00:00,Paseo del Parque de Invierno,37.2840699,-3.6694055,32,32,31,31,0.9,False
2025-01-01 02:00:00,Calle Julián Duro,43.3079952,-5.6888306,53,54,18,18,0.95,False
2025-01-01 02:00:00,Camín de La Caleyona,43.4456552,-5.6216794,63,65,15,15,0.93,False
2025-01-01 02:00:00,Camín de La Huelgona,43.4795803,-5.7446094,66,67,15,14,0.97,False
2025-01-01 02:00:00,Carretera Gijón - Pola de Siero,43.4624011,-5.6213248,63,63,15,15,0.85,False
2025-01-01 02:00:00,Plaza Nozalera,43.3947918,-5.7061634,60,61,16,16,0.84,False
2025-01-01 02:00:00,Mercasturias,43.545229,-5.6619245,67,71,14,14,0.97,False
2025-01-01 02:00:00,Calle Casa Minún de Olivares,43.3609772,-5.879302,38,38,26,26,0.92,False
2025-01-01 02:00:00,Calle Bermudo I El Diácono,43.3665859,-5.8695566,37,38,27,26,0.96,False
2025-01-01 02:00:00,Cai Buenavista,27.5143989,-109.986743,64,67,15,14,0.97,False
2025-01-01 02:00:00,Carretera L'Entregu - Lieres (Y de Bimenes),43.4689327,-5.639842,40,41,25,24,1.0,False
2025-01-01 02:00:00,Calle Marqués del Llano,43.5283343,-5.6621482,36,39,27,25,0.91,False
2025-01-01 02:00:00,Calle de la Tecnología,43.533601,-5.7183419,89,94,11,10,0.86,False
2025-01-01 02:00:00,Camino de La Cantera,43.4941033,-5.7193688,84,90,11,11,0.88,False
2025-01-01 02:00:00,Carretera Trubia - Avilés,43.5491954,-5.7302513,32,35,31,28,0.81,False
2025-01-01 02:00:00,Plaza Castañedo,43.5417657,-5.9018129,85,86,11,11,0.97,False
2025-01-01 02:00:00,Calle Jerónimo González,43.5391442,-5.664993,40,48,25,20,0.91,False
2025-01-01 02:00:00,Las Torres de Cristalería,38.0278502,-1.2403415,93,94,10,10,0.92,False
2025-01-01 02:00:00,Camino de Los Saúcos,43.5362725,-5.608722,84,84,11,11,0.92,False
2025-01-01 02:00:00,Calle San Rafael,43.5332312,-5.6586261,45,50,22,20,0.81,False
2025-01-01 02:00:00,Calle Les Maestrines,43.5460427,-5.661707,91,93,10,10,0.81,False
2025-01-01 02:00:00,Camín de La Coría a Santurio,43.5183089,-5.6514634,64,73,15,13,0.82,False
2025-01-01 02:00:00,Camín de La Talina,43.4795803,-5.7446094,42,51,23,19,0.98,False
2025-01-01 02:00:00,Calle Esther Carreño,43.5565791,-5.928332,61,68,16,14,0.86,False
2025-01-01 02:00:00,Calle Peña Careses,43.4205466,-5.8089451,86,91,11,10,0.99,False
2025-01-01 02:00:00,Carretera L'Entregu - Bimenes,42.4494647,-5.3825572,47,51,21,19,0.88,False
2025-01-01 02:00:00,Tránsito de Santa Luisa,37.6333537,-1.001898,57,63,17,15,0.97,False
2025-01-01 02:00:00,Ería de Robés,43.5169966,-5.6754721,61,68,16,14,0.97,False
2025-01-01 02:00:00,Calle Río Porcía,43.5202567,-5.6622534,90,95,11,10,0.82,False
2025-01-01 02:00:00,Tránsito de La Dársena,43.546931,-5.6643515,51,59,19,16,0.93,False
2025-01-01 02:00:00,Plaza de Europa,43.5380319,-5.6638426,68,77,14,12,0.98,False
2025-01-01 02:00:00,Calle Ave María,43.546375,-5.6608999,41,41,24,24,0.99,False
2025-01-01 02:00:00,Calle Juan González Villar,43.6161297,-5.795114,86,93,11,10,0.97,False
2025-01-01 02:00:00,Senda de la Playa de Serin,43.5470508,-5.6070613,31,34,32,29,0.8,False
2025-01-01 02:00:00,Calle Pitágoras,43.5061807,-5.6933081,86,91,11,10,0.83,False
2025-01-01 02:00:00,Calle Pedro Alonso,43.5420654,-5.6672584,30,38,33,26,0.95,False
2025-01-01 02:00:00,Travesía de La Depuradora,43.5459835,-5.9198485,57,64,17,15,0.91,False
2025-01-01 02:00:00,Barrio Portuarios,43.530105,-5.6542847,86,87,11,11,0.8,False
2025-01-01 02:00:00,Calle Marcelino Fernández,37.8926665,-6.5019536,70,76,14,13,0.97,False
2025-01-01 02:00:00,Calle Colegio San Isidoro,43.5340143,-5.6763639,87,89,11,11,0.96,False
2025-01-01 02:00:00,Antigua SI-6. Sin salida,13.8971277,100.5847932,57,62,17,16,0.87,False
2025-01-01 02:00:00,Calle de la Regla,42.3823574,-5.7041852,98,107,10,9,0.97,False
2025-01-01 02:00:00,Túnel de Picaplana,43.4231175,-5.6837141,71,80,14,12,0.87,False
2025-01-01 02:00:00,Camín del Parque,43.5100839,-5.7066275,99,105,10,9,0.89,False
2025-01-01 02:00:00,Calle Les Cigarreres,43.5205793,-5.6786005,98,104,10,9,0.86,False
2025-01-01 02:00:00,Ana Maria,43.5266414,-5.6653324,39,43,25,23,0.95,False
2025-01-01 02:00:00,Calle Valdés Salas,43.548879,-5.9232449,63,66,15,15,0.92,True
2025-01-01 02:00:00,Avenida del Zinc,43.5569986,-5.905611,65,70,15,14,0.82,False
2025-01-01 02:00:00,Puerto del Pontón,43.5320048,-5.6766759,74,81,13,12,0.99,False
2025-01-01 02:00:00,Carretera de Coruño a Silvota,43.4335145,-5.8166657,90,98,11,10,0.82,False
2025-01-01 02:00:00,Calle del Padre Cadete,43.5398609,-5.6800983,80,85,12,11,0.87,False
2025-01-01 02:00:00,Calle Claudio Alvargonzález,43.5465187,-5.6654107,38,44,26,22,0.84,False
2025-01-01 02:00:00,Travesía de los Arces,43.5513807,-5.6377928,53,61,18,16,0.82,False
2025-01-01 02:00:00,Calle Prudencio Fernández Pello,43.3622242,-5.9022992,51,58,19,17,0.9,False
2025-01-01 02:00:00,Calle San Melchor de Quirós,43.5441556,-5.6634792,96,98,10,10,0.95,False
2025-01-01 02:00:00,Calle La Llosona,43.5305191,-5.7155124,58,65,17,15,0.96,False
2025-01-01 02:00:00,Calle El Casal,42.1905984,-7.7902393,55,62,18,16,0.94,True
2025-01-01 02:00:00,Calle Isla de Cuba,40.6911534,-3.4590887,34,40,29,25,0.82,False
2025-01-01 02:00:00,Plaza del Tallerón,43.5253031,-5.6685766,82,85,12,11,0.99,False
2025-01-01 02:00:00,Calle Buenos Aires,-37.8430992,-57.5036199,40,47,25,21,0.86,False
2025-01-01 02:00:00,Calle José López Ocaña,43.5579433,-5.9266714,95,95,10,10,0.9,False
2025-01-01 02:00:00,Camino de Lloreda a la Picota,43.5211052,-5.7057867,92,92,10,10,0.91,False
2025-01-01 02:00:00,Calle Paraguay,43.5371255,-5.6939999,40,41,25,24,0.81,False
2025-01-01 02:00:00,Calle de la Argañosa,43.3645129,-5.8645271,90,97,11,10,0.94,False
2025-01-01 02:00:00,Camín del Arenero,43.458737,-5.7560442,64,69,15,14,0.82,False
2025-01-01 02:00:00,Avenida de Raices,32.5943877,-115.5033251,35,37,28,27,0.96,False
2025-01-01 02:00:00,Calle Llamargón,43.3580138,-5.5111822,99,101,10,9,0.8,False
2025-01-01 02:00:00,Calle Morcín,-37.8430992,-57.5036199,42,45,23,22,0.92,False
2025-01-01 02:00:00,Hospital de Jove,43.5489255,-5.7009466,65,73,15,13,0.89,False
2025-01-01 02:00:00,Acceso al centro de Avilés,39.5314273,-0.44294,93,102,10,9,0.82,False
2025-01-01 02:00:00,Calle Magín Berenguer Alonso,43.3557796,-5.8759397,37,44,27,22,0.93,False
2025-01-01 02:00:00,Carretera a La Paranza,43.4706353,-5.724518,51,59,19,16,0.94,False
2025-01-01 02:00:00,Camin de la Cantera,43.4795803,-5.7446094,90,97,11,10,0.96,False
2025-01-01 02:00:00,Travesía de les Pedruques,43.490887,-5.720712,49,51,20,19,0.95,False
2025-01-01 02:00:00,Camín de Roces a Pumarin,43.5202571,-5.6824631,35,40,28,25,0.94,False
2025-01-01 02:00:00,Calle Donato Argüelles,43.5400444,-5.6648153,47,54,21,18,0.81,False
2025-01-01 02:00:00,Carretera Grado - Avilés,43.5491954,-5.7302513,54,57,18,17,0.92,False
2025-01-01 02:00:00,La Fontica,43.4981559,-5.7338754,83,89,12,11,0.94,False
2025-01-01 02:00:00,Calle Estación,38.7624047,-3.3929543,42,46,23,21,0.88,False
2025-01-01 02:00:00,Camin del Transformador,43.458737,-5.7560442,98,102,10,9,0.98,False
2025-01-01 02:00:00,Callejón del Cura,37.653734,-4.8242838,90,96,11,10,0.92,False
2025-01-01 02:00:00,"Calle C ""Carboneras""",43.485933,-5.6517524,88,97,11,10,0.82,False
2025-01-01 02:00:00,Calle Catedrático Francisco Beceña,43.357585,-5.8697653,59,60,16,16,0.85,False
2025-01-01 02:00:00,Calle Ponga,43.5270976,-5.644115,76,76,13,13,0.81,False
2025-01-01 02:00:00,Camín de la Armería d'Abaxo,43.503381,-5.6096188,77,80,12,12,0.99,False
2025-01-01 02:00:00,Calle Peña Ubiña,43.5276689,-5.6812912,77,82,12,12,0.95,False
2025-01-01 02:00:00,Calle Les Malleres,43.5460427,-5.661707,37,41,27,24,0.84,False
2025-01-01 02:00:00,Campo de La Vega,43.4807014,-5.6493553,61,65,16,15,0.88,False
2025-01-01 02:00:00,Camino del Monte,43.54711,-5.7181749,87,91,11,10,0.91,False
2025-01-01 02:00:00,Calle Concejo de Vegadeo,43.5220412,-5.6550394,98,101,10,9,1.0,False
2025-01-01 02:00:00,Calle Manuel Llaneza,43.5353289,-5.6642458,59,61,16,16,0.94,False
2025-01-01 02:00:00,Caleya de Vega,43.4900684,-5.6744849,63,71,15,14,0.91,False
2025-01-01 02:00:00,Puente la Llera,43.527923,-5.6672211,32,39,31,25,0.91,False
2025-01-01 02:00:00,Cai Mar Cantábricu,43.5234704,-5.6538767,91,93,10,10,0.92,False
2025-01-01 02:00:00,Camín de La Caleyina,43.4456552,-5.6216794,60,62,16,16,0.99,False
2025-01-01 02:00:00,Carretera el Tabayón,41.0005974,-5.667034,62,67,16,14,0.82,False
2025-01-01 02:00:00,Plaza del Fresno,43.5125369,-5.7360202,86,91,11,10,0.83,False
2025-01-01 02:00:00,Calle Los Bolos,43.526821,-5.708262,84,86,11,11,0.83,False
2025-01-01 02:00:00,Calle La Estebanina,43.5305191,-5.7155124,76,79,13,12,0.82,False
2025-01-01 02:00:00,Calle Ricardo Montes,20.8336431,-99.7180294,44,51,22,19,0.82,False
2025-01-01 02:00:00,Calle Cimadevilla,43.5461976,-5.6640865,37,39,27,25,0.88,False
2025-01-01 02:00:00,Motonáutica,43.545229,-5.6619245,85,92,11,10,0.96,False
2025-01-01 02:00:00,Camino de Los Lirios,43.5352845,-5.6286569,42,50,23,20,0.84,False
2025-01-01 02:00:00,Camín de Les Escueles,43.4707484,-5.7102691,72,72,13,13,0.94,False
2025-01-01 02:00:00,Rotonda de Roces,43.5110532,-5.6689137,43,52,23,19,0.86,False
2025-01-01 02:00:00,Soria,43.5295422,-5.6699516,65,69,15,14,0.95,False
2025-01-01 02:00:00,Camín de La Piñona,43.4795803,-5.7446094,85,86,11,11,0.97,False
2025-01-01 02:00:00,Calle Vázquez de Mella,36.9575253,-2.5715865,41,50,24,20,0.99,False
2025-01-01 02:00:00,Llantau,42.8650931,-4.4984698,67,71,14,14,0.95,False
2025-01-01 02:00:00,Senda de Peña Francia,39.6741657,-3.852271,47,53,21,18,0.95,False
2025-01-01 02:00:00,Camín de Monteviento,43.4850737,-5.6199934,31,33,32,30,0.96,False
2025-01-01 02:00:00,Cangas de Onis,43.5365703,-5.6675322,49,54,20,18,0.85,False
2025-01-01 02:00:00,Calle Río Agreira,43.5186213,-5.6623149,39,40,25,25,0.89,False
2025-01-01 02:00:00,Calle Torner,43.5309139,-5.6462619,65,68,15,14,0.97,False
2025-01-01 02:00:00,Camín de Aroles a Los Villares,43.4863897,-5.642533,99,103,10,9,0.88,False
2025-01-01 02:00:00,El Parchís,38.4007831,-0.4088211,94,101,10,9,0.97,False
2025-01-01 02:00:00,Camín de la Bauga,43.4795803,-5.7446094,87,92,11,10,0.95,False
2025-01-01 02:00:00,Accesos al mercado,43.5090897,-5.6949084,58,65,17,15,0.94,False
2025-01-01 02:00:00,Calle Turina,37.6389923,-0.7551378,77,86,12,11,0.9,False
2025-01-01 02:00:00,Carretera Villaviciosa - Anayo,43.5339574,-5.6405267,45,46,22,21,0.88,False
2025-01-01 02:00:00,Camín de Casa los Lonjos,43.5019184,-5.5997454,82,84,12,11,0.96,False
2025-01-01 02:00:00,"Calle Valle, Ballina y Fernández",43.4810008,-5.4349611,66,70,15,14,0.83,False
2025-01-01 02:00:00,Calle de Los Periodistas,41.4221504,2.1742922,97,97,10,10,0.88,False
2025-01-01 02:00:00,Cura Sama,43.5402854,-5.657057,42,47,23,21,0.94,False
2025-01-01 02:00:00,Calle Etelvina García,43.356761,-5.8778046,56,62,17,16,0.95,False
2025-01-01 02:00:00,Calle Lorenzo Abruñedo,43.3700784,-5.8563947,85,89,11,11,0.82,False
2025-01-01 02:00:00,Calle Honesto Batalón,43.5478148,-5.664523,76,82,13,12,0.99,False
2025-01-01 02:00:00,"Carretera Gijón - Alto del Infanzón, por Somió",43.5215816,-5.5893064,34,38,29,26,0.94,False
2025-01-01 02:00:00,Calle Calafates,43.5177921,-5.679093,75,78,13,12,0.93,False
2025-01-01 02:00:00,Carretera de Pruvia a Noreña,42.5025078,-5.4206673,51,53,19,18,0.84,False
2025-01-01 02:00:00,Calle el Árbol,43.5602918,-5.7055466,38,47,26,21,0.87,False
2025-01-01 02:00:00,Calle Rio Pra,43.358587,-5.5114623,41,46,24,21,0.99,False
2025-01-01 02:00:00,Carretera de Saús y El Plonu,41.0005974,-5.667034,99,99,10,10,0.85,False
2025-01-01 02:00:00,Camín de la Alcantarilla,43.4795803,-5.7446094,80,85,12,11,0.98,False
2025-01-01 02:00:00,Camin de la Fuente'l Roble,43.4821251,-5.7193765,97,102,10,9,0.84,False
2025-01-01 02:00:00,Enlace Granda-Este,43.5002432,-5.6582422,36,42,27,23,0.98,False
2025-01-01 02:00:00,Calle Torero Andrés Vázquez,20.0710583,-97.0646969,57,61,17,16,0.9,False
2025-01-01 02:00:00,Camino de Los Molinos,43.4677022,-5.6435603,89,91,11,10,0.97,False
2025-01-01 02:00:00,Calle Ramón González Fernández,43.5413664,-5.6926145,32,39,31,25,0.9,False
2025-01-01 02:00:00,Caleya del Valle,43.4564554,-5.6078278,86,93,11,10,0.85,False
2025-01-01 02:00:00,Calle González del Valle,24.0487562,-104.6173132,78,87,12,11,0.86,False
2025-01-01 02:00:00,Calle Luis Riera Posada,43.3694552,-5.8631424,55,61,18,16,0.89,False
2025-01-01 02:00:00,Calle de Isidoro Rodriguez Acevedo,43.3635891,-5.8780386,45,46,22,21,0.86,False
2025-01-01 02:00:00,Camín del Texu,43.458737,-5.7560442,58,63,17,15,0.8,False
2025-01-01 02:00:00,Empark,43.545229,-5.6619245,33,37,30,27,0.94,False
2025-01-01 02:00:00,Travesía Francisco Orellana,43.5399645,-5.9085116,84,91,11,10,0.86,False
2025-01-01 02:00:00,Carretera de Santianes a Vega,43.4058148,-5.5572843,72,75,13,13,0.94,False
2025-01-01 02:00:00,Carretera del Trole,43.5170619,-5.6058892,53,60,18,16,0.87,False
2025-01-01 02:00:00,Calle Chile,-28.5929105,-70.7411729,97,97,10,10,0.8,False
2025-01-01 02:00:00,Calle de la Regenta,39.884568,-0.1112525,52,61,19,16,0.89,False
2025-01-01 02:00:00,Calle Pérez de la Sala,38.3754636,-0.420051,43,49,23,20,0.94,False
2025-01-01 02:00:00,Calle Esperanza,43.559726,-5.7051294,35,43,28,23,0.9,False
2025-01-01 02:00:00,Calle Las Térmicas,43.5374451,-5.698032,49,55,20,18,0.9,False
2025-01-01 02:00:00,Calle La Coruxa,43.5931132,-5.7710679,37,39,27,25,0.97,False
2025-01-01 02:00:00,Puente de Romanón,37.3326154,-5.8516851,59,68,16,14,0.86,False
2025-01-01 02:00:00,caleya del Boo,43.4564554,-5.6078278,91,95,10,10,0.92,False
2025-01-01 02:00:00,Inicio de la Línea L2,36.7703901,-2.8183402,87,94,11,10,0.84,False
2025-01-01 02:00:00,Calle Gozon de Ucieza,43.6234085,-5.7860308,37,46,27,21,0.92,False
2025-01-01 02:00:00,Calle Jardines,43.5226889,-5.645999,84,85,11,11,0.81,False
2025-01-01 02:00:00,Carretera Avilés - Riaño,43.5491954,-5.7302513,68,77,14,12,0.89,True
2025-01-01 02:00:00,Calle Víctor García de la Concha,43.4837536,-5.4334191,78,84,12,11,0.8,False
2025-01-01 02:00:00,Cai del Urogallo,43.5369791,-5.6830532,76,81,13,12,0.9,False
2025-01-01 02:00:00,Calleja de los Huevos,43.360543,-5.8443063,78,80,12,12,0.95,False
2025-01-01 02:00:00,calleja,43.4735772,-5.6193415,31,34,32,29,0.95,False
2025-01-01 02:00:00,Plaza de Zamora,41.7611894,-5.7674187,95,100,10,10,0.83,False
2025-01-01 02:00:00,5,42.6107439,-5.5740356,59,64,16,15,0.97,False
2025-01-01 02:00:00,Plaza del Aramo,43.5294153,-5.6825551,85,86,11,11,0.81,False
2025-01-01 02:00:00,Camín de los Pozos de la Arena,43.4948793,-5.604545,50,57,20,17,0.99,False
2025-01-01 02:00:00,Calle Truébano,42.8218847,-5.2995041,99,105,10,9,0.99,False
2025-01-01 02:00:00,Calle Bruno Fernández Cepeda,43.4804591,-5.4389202,39,40,25,25,0.94,False
2025-01-01 02:00:00,Avenida de Los Campones,43.530076,-5.6975231,34,41,29,24,0.85,False
2025-01-01 02:00:00,Revillagigedo,43.545229,-5.6619245,83,87,12,11,0.98,False
2025-01-01 02:00:00,Travesía de La Ería,43.5140175,-5.6284848,74,79,13,12,0.81,False
2025-01-01 02:00:00,Calle Doctor Avelino González,43.5292229,-5.6807565,87,92,11,10,0.96,False
2025-01-01 02:00:00,Calle Maestros Arregui,43.3926999,-5.6651113,63,65,15,15,0.98,False
2025-01-01 02:00:00,Desguace,43.545229,-5.6619245,74,76,13,13,0.81,False
2025-01-01 02:00:00,La Playa,43.5399244,-5.6539075,60,61,16,16,0.98,False
2025-01-01 02:00:00,Sedes,43.545229,-5.6619245,38,39,26,25,0.83,False
2025-01-01 02:00:00,Camín de la Quintana,43.4932103,-5.6699121,51,51,19,19,0.9,False
2025-01-01 02:00:00,Calle Peñalba,43.5343086,-5.6547532,55,57,18,17,0.93,False
2025-01-01 02:00:00,Calle Rocafort,43.5406982,-5.6417795,68,69,14,14,0.91,True
2025-01-01 02:00:00,Calle Marie Curie,43.5306083,-5.688197,36,40,27,25,0.92,False
2025-01-01 02:00:00,Camino del Bosque,43.5190001,-5.5932555,67,73,14,13,0.95,False
2025-01-01 02:00:00,Las Mestas,43.5322695,-5.6418889,49,52,20,19,0.81,False
2025-01-01 02:00:00,Calle el Pontico,43.3042835,-5.7051949,71,80,14,12,0.85,False
2025-01-01 02:00:00,Calle Cudillero,43.5236949,-5.6528408,52,59,19,16,0.91,False
2025-01-01 02:00:00,Calle Padre Aller,43.3687022,-5.8646563,91,99,10,10,0.99,False
2025-01-01 02:00:00,Calle Bloques Sindicales,43.3990257,-5.8056959,43,52,23,19,0.87,False
2025-01-01 02:00:00,Colegio Público Las Vegas,43.5084692,-5.6468668,62,63,16,15,0.83,False
2025-01-01 02:00:00,Calle La Vega,43.489023,-5.6500769,85,86,11,11,0.9,False
2025-01-01 02:00:00,Calle Pepe Galiana,43.5261112,-5.6546896,49,55,20,18,0.97,False
2025-01-01 02:00:00,Calle principal,43.5581303,-5.9825354,60,61,16,16,0.99,False
2025-01-01 02:00:00,Calle Cardenal Álvarez Martínez,43.3865116,-5.8190329,97,98,10,10,0.82,False
2025-01-01 02:00:00,Calle Luis Muñíz,18.4045206,-66.0335771,96,101,10,9,0.95,False
2025-01-01 02:00:00,Calle Doctor Pando Valle,-34.7187474,-55.9611128,72,81,13,12,0.93,False
2025-01-01 02:00:00,Travesía Armando Collar,43.3524864,-5.8434351,39,44,25,22,0.88,False
2025-01-01 02:00:00,Las 1500,43.55791,-5.7121683,44,46,22,21,0.87,False
2025-01-01 02:00:00,Calle El Muelle,-33.596425,-70.8866286,47,52,21,19,0.98,False
2025-01-01 02:00:00,Plaza de La Merced,43.5416043,-5.6619362,56,64,17,15,0.85,False
2025-01-01 02:00:00,Carretera Oviedo Gijon,43.3918373,-5.8186758,71,78,14,12,0.87,False
2025-01-01 02:00:00,Parque del Ingeniero Orueta,43.5246017,-5.66838,43,43,23,23,0.81,False
2025-01-01 02:00:00,Antigua carretera Tremañes - Tabaza,43.5246427,-5.701278,31,32,32,31,0.81,False
2025-01-01 02:00:00,Avenida de Langreo (Carretera Carbonera),43.524654,-5.6677416,42,43,23,23,0.92,False
2025-01-01 02:00:00,santiago,41.75831,-4.9017571,90,93,11,10,0.83,False
2025-01-01 02:00:00,Camino de San Juan,43.5074588,-5.6741738,80,86,12,11,0.91,False
2025-01-01 02:00:00,Los Prunos,43.5416194,-5.6311881,92,95,10,10,0.89,False
2025-01-01 02:00:00,Calle Juan Alvargonzalez,43.5300044,-5.6665855,67,73,14,13,0.81,False
2025-01-01 02:00:00,Calle Lanuza,43.5286481,-5.679794,30,34,33,29,0.82,False
2025-01-01 02:00:00,Calle Teodoro López Cuesta,43.5788626,-5.9512471,56,61,17,16,0.95,False
2025-01-01 02:00:00,Barrio Otero Calle E,-54.8231531,-68.3424877,66,75,15,13,0.86,False
2025-01-01 02:00:00,Calle El Jardín,42.5862668,-6.4094144,85,90,11,11,0.92,False
2025-01-01 02:00:00,Río Narcea,43.5202699,-5.6654743,78,79,12,12,0.95,False
2025-01-01 02:00:00,Calle La Asunción,43.5215305,-5.6094719,89,91,11,10,0.95,False
2025-01-01 02:00:00,Calle La Justicia,-41.9885635,-71.5274302,65,71,15,14,0.96,False
2025-01-01 02:00:00,Calle Les Pedreres,43.488572,-5.6509755,35,42,28,23,0.82,False
2025-01-01 02:00:00,Calle Galeno,43.5087351,-5.6788638,78,82,12,12,0.85,False
2025-01-01 02:00:00,Parque del Muelle,43.5279906,-5.6431795,76,84,13,11,0.99,False
2025-01-01 02:00:00,Cementerio de Montiana,43.5269812,-5.7480304,52,52,19,19,0.86,False
2025-01-01 02:00:00,Finca Potros,43.4989653,-5.5761335,54,61,18,16,0.84,False
2025-01-01 02:00:00,Calle Juan Uría Ríu,43.3965862,-5.7099684,91,96,10,10,0.84,False
2025-01-01 02:00:00,La Rimá,41.8905568,12.4942679,58,64,17,15,0.81,False
2025-01-01 02:00:00,Camino de La Xigal,43.5185309,-5.6034555,94,94,10,10,0.93,False
2025-01-01 02:00:00,Jardines de Begoña,43.5385371,-5.6612861,34,37,29,27,0.88,False
2025-01-01 02:00:00,Camín de Arriba,43.4850737,-5.6199934,90,91,11,10,0.81,False
2025-01-01 02:00:00,Camín de Casa Blanco,43.491502,-5.7900773,45,54,22,18,0.96,False
2025-01-01 02:00:00,Calle Calixto Alvargonzález,43.5367627,-5.6753275,97,103,10,9,0.95,False
2025-01-01 02:00:00,Camin de Casa Lencia,43.5584641,-5.7114301,58,66,17,15,0.89,False
2025-01-01 02:00:00,Avenida de Albert Einstein,43.5276009,-5.6344985,42,51,23,19,0.83,False
2025-01-01 02:00:00,Camín del Quemaderu,43.458737,-5.7560442,91,95,10,10,0.88,False
2025-01-01 02:00:00,Camin de Los Areneros,43.4862262,-5.7034707,98,101,10,9,0.91,False
2025-01-01 02:00:00,Calle Los Álamos,41.6605991,-4.7521884,66,69,15,14,0.96,False
2025-01-01 02:00:00,Calle Máximo y Fromestano,-38.8854459,-70.0600002,55,56,18,17,0.9,False
2025-01-01 02:00:00,Camín de la Cuesta San Sebastián,43.4970839,-5.7442921,40,41,25,24,0.82,False
2025-01-01 02:00:00,Parque de Vicente Ferrer,43.5173682,-5.6722949,47,47,21,21,0.86,False
2025-01-01 02:00:00,Calle de Santa Ana,43.5377082,-5.6673186,65,66,15,15,0.89,False
2025-01-01 02:00:00,Acceso a Cetárea Antromero,43.5090897,-5.6949084,95,97,10,10,0.88,False
2025-01-01 02:00:00,Caleyina Les Indies,47.3421195,5.0225333,69,71,14,14,0.93,False
2025-01-01 02:00:00,Avenida del Deporte,-32.341847,-65.0038983,40,40,25,25,0.91,False
2025-01-01 02:00:00,Calle Poeta Luis Álvarez Piñer,43.5198026,-5.6693245,95,104,10,9,0.8,False
2025-01-01 02:00:00,Avenida de Lisboa,35.8893072,-5.3343484,80,89,12,11,0.89,False
2025-01-01 02:00:00,Avenida de Manuel Llaneza,43.5353289,-5.6642458,64,65,15,15,0.95,False
2025-01-01 02:00:00,Paseo fluvial del río Piles,43.1692288,-5.8289114,74,77,13,12,0.82,False
2025-01-01 02:00:00,Calle Conductores,43.5176435,-5.6841852,95,97,10,10,0.9,False
2025-01-01 02:00:00,Carretera La Campa - Nava,43.5462624,-5.6305685,33,39,30,25,0.93,False
2025-01-01 02:00:00,Calle Nicaragua,43.5396829,-5.6994049,52,60,19,16,1.0,False
2025-01-01 02:00:00,Avda José Tartiere,43.4042458,-5.8116548,43,44,23,22,0.89,False
2025-01-01 02:00:00,Parking El Arenal,20.776879,-103.694954,35,41,28,24,0.89,False
2025-01-01 02:00:00,Calle Inmobiliaria Setsa,43.3076913,-5.6927204,70,73,14,13,0.83,False
2025-01-01 02:00:00,Calle Miguel Vigíl,43.3998018,-5.8070191,53,61,18,16,0.82,False
2025-01-01 02:00:00,Camín de la Vía,43.4701524,-5.7343911,56,65,17,15,0.96,False
2025-01-01 02:00:00,Usandizaga,43.5330886,-5.6468142,39,39,25,25,0.93,False
2025-01-01 02:00:00,Calle el Pradón,43.5195871,-5.6353391,44,53,22,18,0.8,False
2025-01-01 02:00:00,Carreño Miranda,43.5356829,-5.6441826,62,70,16,14,0.88,False
2025-01-01 02:00:00,Calle Río Nonaya,43.4116719,-6.1572089,39,46,25,21,0.97,False
2025-01-01 02:00:00,Calle Alcalde López Mulero,43.375709,-5.819695,38,47,26,21,0.96,False
2025-01-01 02:00:00,Calle La Cortina,43.5203121,-5.7204267,58,64,17,15,0.86,False
2025-01-01 02:00:00,Parque de Les Palmeres,41.4383348,2.2229892,62,68,16,14,0.81,False
2025-01-01 02:00:00,Calle Wifredo Ricart,43.5230451,-5.6216608,86,92,11,10,0.83,False
2025-01-01 02:00:00,Calle Santa Elena,43.5440389,-5.6629848,74,75,13,13,0.82,False
2025-01-01 02:00:00,Calle Obligada,43.6138344,-5.7928953,57,57,17,17,0.85,False
2025-01-01 02:00:00,Carretera de Ceares,43.5201761,-5.6587236,88,94,11,10,0.9,False
2025-01-01 02:00:00,Calle de Santa Cecilia,43.5313873,-5.6960638,81,83,12,12,0.83,False
2025-01-01 02:00:00,Uría Center,43.5384595,-5.6551783,98,106,10,9,0.95,False
2025-01-01 02:00:00,Carretera Irún - A Coruña,43.3788602,-5.7929091,84,90,11,11,0.84,False
2025-01-01 02:00:00,"Calle Eduardo Herrera ""Herrerita""",43.3574416,-5.8601014,89,94,11,10,0.81,False
2025-01-01 02:00:00,Campu La Guía,43.5333617,-5.6331523,42,49,23,20,0.8,False
2025-01-01 02:00:00,Carretera Olloniego - Tudela Veguín - Riaño,43.3268765,-5.7865812,49,52,20,19,0.89,False
2025-01-01 02:00:00,Calle Langreo,43.3112704,-5.6822298,47,51,21,19,0.81,False
2025-01-01 02:00:00,Calle La Güertona,43.4818471,-5.4394081,75,81,13,12,0.98,False
2025-01-01 02:00:00,Calle Cabo Machichaco,36.1619471,-5.4421336,81,82,12,12,0.82,False
